stationname,waterbody,date,do_min,do_max,do_avg,x,y
Linden Street,North Shore Channel,"七月 14, 1999",9.457035,10.12886,9.75450975,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"七月 15, 1999",8.931462,10.04641,9.357426,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"七月 16, 1999",9.562921,10.49162,10.148676,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"七月 17, 1999",2.23891,9.493181,5.87367583,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"七月 18, 1999",8.399431,10.56151,9.8411757,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"七月 19, 1999",1.351149,8.781671,5.9190922,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"七月 20, 1999",7.016281,9.492972,8.83077927,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"七月 21, 1999",2.376281,8.865656,5.70471858,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"七月 22, 1999",0,8.632531,5.47768212,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"七月 23, 1999",3.445031,9.683782,8.34555208,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"七月 24, 1999",0,9.142531,4.87640485,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"七月 25, 1999",6.723156,9.011907,8.25763541,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"七月 26, 1999",1.484406,8.368156,6.01180195,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"七月 27, 1999",8.018156,9.365007,8.53522404,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"七月 28, 1999",3.415841,8.427092,6.10604933,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"七月 29, 1999",6.503757,8.786258,8.09021562,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"七月 30, 1999",8.372091,9.086258,8.74438245,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"七月 31, 1999",2.78334,8.55709,5.19188208,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"八月 1, 1999",7.356674,8.21709,7.87854866,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"八月 2, 1999",7.01709,8.304173,7.59438191,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"八月 3, 1999",7.17084,8.08334,7.41834031,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"八月 10, 1999",7.99415,8.31613,8.1951135,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"八月 11, 1999",7.174254,8.615348,7.82386341,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"八月 12, 1999",2.70665,7.86941,5.38969679,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"八月 13, 1999",1.941702,6.555765,4.73219687,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"八月 14, 1999",7.521911,8.114098,7.84511354,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"八月 15, 1999",7.697275,8.200348,7.88094683,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"八月 16, 1999",7.337483,8.137588,7.63303025,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"八月 17, 1999",7.222744,9.106898,7.96029626,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"八月 18, 1999",6.227836,8.15393,7.49843508,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"八月 19, 1999",1.024399,7.29768,4.76926829,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"八月 20, 1999",6.048461,9.076742,7.64093508,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"八月 21, 1999",6.630805,8.291899,7.48760166,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"八月 22, 1999",7.070179,9.094242,7.97551816,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"八月 23, 1999",2.325023,7.72268,4.97926812,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"八月 24, 1999",0.416117,2.929242,1.38153322,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"八月 25, 1999",0.4563393,5.014568,1.24058406,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"八月 26, 1999",6.083683,8.265974,7.52016733,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"八月 27, 1999",7.174464,8.566496,7.79183412,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"八月 28, 1999",6.872589,8.735246,7.779334,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"八月 29, 1999",7.27285,8.629932,7.83558391,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"八月 30, 1999",7.40337,8.05186,7.65516729,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"八月 31, 1999",7.31212,8.961266,7.87068954,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"九月 1, 1999",7.552515,9.062828,8.16715066,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"九月 2, 1999",7.625015,9.585328,8.42340054,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"九月 3, 1999",7.79939,9.409702,8.47381733,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"九月 4, 1999",7.51189,9.090328,8.267984,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"九月 5, 1999",7.182515,8.772828,7.8625672,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"九月 6, 1999",7.18314,8.855328,7.90631733,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"九月 7, 1999",7.26564,8.973145,7.90053921,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"九月 8, 1999",7.17955,8.909394,7.92244033,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"九月 9, 1999",7.594706,9.313457,8.30702358,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"九月 10, 1999",7.650956,9.4608,8.40327345,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"九月 11, 1999",8.016111,9.275956,8.53410666,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"九月 12, 1999",6.137674,8.233612,7.39035666,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"九月 13, 1999",6.629862,9.149549,8.17993987,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"九月 14, 1999",7.972674,9.484706,8.5046245,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"九月 15, 1999",7.838887,8.94472,8.30237683,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"九月 16, 1999",7.595033,9.107949,8.13904333,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"九月 17, 1999",8.345242,9.971178,9.0115432,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"九月 18, 1999",8.549929,10.06868,9.17570995,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"九月 19, 1999",8.009095,9.803262,8.87070975,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"九月 20, 1999",7.584824,10.08649,9.32987612,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"九月 21, 1999",8.039617,9.244238,8.73410217,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"九月 22, 1999",8.658456,9.8283,9.10035704,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"九月 23, 1999",8.494706,10.21564,9.11952395,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"九月 24, 1999",8.649862,9.348612,8.97785708,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"九月 25, 1999",8.5983,9.367049,8.89410708,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"九月 26, 1999",7.738769,9.304394,8.64077383,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"九月 27, 1999",6.345331,8.118612,7.457024,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"九月 28, 1999",5.694862,7.086112,6.36119056,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"十月 12, 1999",8.803217,9.139155,8.98690071,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"十月 13, 1999",7.653582,9.308478,8.75277491,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"十月 14, 1999",8.502228,9.506655,8.91527487,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"十月 15, 1999",8.906499,9.465978,9.16235804,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"十月 16, 1999",6.834832,9.089727,8.07319162,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"十月 17, 1999",7.913478,9.767905,8.72277466,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"十月 18, 1999",9.137072,9.951654,9.55777483,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"十月 19, 1999",9.350821,10.04098,9.69339987,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"十月 26, 1999",9.81746,9.960845,9.90915233,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"十月 27, 1999",9.651001,10.0122,9.79389175,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"十月 28, 1999",9.326573,9.697772,9.51014191,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"十月 29, 1999",9.184178,9.764699,9.46514212,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"十月 30, 1999",8.765845,9.641626,9.1797252,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"十月 31, 1999",6.870584,9.062772,8.26414666,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"十一月 1, 1999",8.318345,9.306157,9.01998575,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"十一月 2, 1999",8.740376,8.962408,8.86540237,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"十一月 30, 1999",0.8783525,1.056061,0.92891798,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"十二月 1, 1999",0.8040817,1.476998,1.12132125,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"十二月 2, 1999",1.333353,1.605332,1.52007133,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"十二月 3, 1999",1.159082,1.915123,1.591738,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"十二月 4, 1999",0.3457485,1.713144,1.03257139,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"十二月 5, 1999",1.460644,3.276686,2.7846547,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"十二月 6, 1999",2.064498,3.240436,2.69798812,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"十二月 7, 1999",1.964811,2.263978,2.0765757,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"四月 11, 2000",8.603297,8.970641,8.7004114,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"四月 12, 2000",5.825432,9.11012,7.47649962,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"四月 13, 2000",4.355172,8.074911,6.18733287,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"四月 14, 2000",5.175536,10.61262,7.93233254,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"四月 15, 2000",6.918557,10.85387,8.84149908,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"四月 16, 2000",7.908036,9.710067,9.05941604,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"四月 17, 2000",2.424859,9.015484,6.77941575,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"四月 18, 2000",0.6849626,8.323452,4.09218869,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"四月 19, 2000",0.1725056,1.625318,1.0368286,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"四月 20, 2000",0.1237556,8.955943,5.9918285,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"四月 21, 2000",5.340631,9.902819,8.26057858,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"四月 22, 2000",3.332818,6.397818,4.88557854,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"四月 23, 2000",0.2609431,3.495943,1.11432854,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"四月 24, 2000",0.1456306,0.8578181,0.37641185,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"四月 25, 2000",0.1315681,0.6318913,0.2344209,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"四月 26, 2000",0.3517871,2.479704,0.58738604,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"四月 27, 2000",0.2804849,1.027412,0.36363597,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"四月 28, 2000",0.289287,1.936214,0.43988591,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"四月 29, 2000",0.3210578,5.255901,2.70238589,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"四月 30, 2000",0.348766,3.945693,1.14571913,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"五月 1, 2000",0.3555889,1.009547,0.43321909,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"五月 2, 2000",0.381318,1.760224,0.57441696,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"五月 9, 2000",0,0.00591867,0.00084552,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"五月 10, 2000",0,0,0,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"五月 11, 2000",0,0,0,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"五月 12, 2000",0,0.388627,0.20040133,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"五月 13, 2000",0.3346686,0.5815437,0.45034575,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"五月 14, 2000",0.5593562,2.404044,1.21367912,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"五月 15, 2000",2.536648,3.946543,3.10909566,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"五月 16, 2000",1.350398,6.939147,2.60762805,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"五月 23, 2000",0.9966631,1.016871,1.00676705,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"五月 24, 2000",0.08166309,0.6464547,0.15739225,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"五月 25, 2000",0.04707976,0.08145475,0.06155892,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"五月 26, 2000",0,6.343746,2.59510941,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"五月 27, 2000",2.568955,6.867913,4.34322558,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"五月 28, 2000",3.274788,5.366038,4.40947562,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"五月 29, 2000",0.7366631,3.861038,2.7803089,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"五月 30, 2000",0,3.540956,0.92148507,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"五月 31, 2000",0.7072055,1.958612,1.2170232,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"六月 1, 2000",0.6390805,1.06783,0.71952319,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"六月 2, 2000",0.576268,1.407518,0.71618988,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"六月 3, 2000",0.5072055,7.799237,3.84785668,-9761172.894073607,5172041.593373926
Linden Street,North Shore Channel,"六月 4, 2000",5.758924,7.693612,6.83868991,-9761172.894073607,5172041.593373926
